level,url,status,seconds,platform,publisher,kind,declared
feed,https://horizonlc-openactive.legendonlineservices.co.uk/api/facility-uses/events?afterTimestamp=1501439&afterId=1202623,COMPLETE,0.2,openactivedatacatalog.legendonlineservices.co.uk,,Slot,
site,https://barrowcouncil-openactive.legendonlineservices.co.uk/OpenActive,COMPLETE,,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,,3
feed,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/sessions,COMPLETE,0.28,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,SessionSeries,
feed,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/sessions?afterTimestamp=812535&afterId=300368,COMPLETE,0.23,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,SessionSeries,
feed,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,COMPLETE,0.13,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,FacilityUse,
feed,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses?afterTimestamp=717134&afterId=132,COMPLETE,0.12,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,FacilityUse,
feed,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,COMPLETE,0.3,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,
feed,https://barrowcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events?afterTimestamp=812087&afterId=307054,COMPLETE,0.28,openactivedatacatalog.legendonlineservices.co.uk,Barrow Park Leisure Centre,Slot,
site,https://boltonarena-openactive.legendonlineservices.co.uk/OpenActive,ERROR_HTTP_403,,openactivedatacatalog.legendonlineservices.co.uk,,,0
site,https://activeluton-openactive.legendonlineservices.co.uk/OpenActive,COMPLETE,,openactivedatacatalog.legendonlineservices.co.uk,Active Luton,,3
feed,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions,COMPLETE,0.28,openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,
feed,https://activeluton-openactive.legendonlineservices.co.uk/api/sessions?afterTimestamp=2556637&afterId=413145,ERROR_HTTP_403,0.08,openactivedatacatalog.legendonlineservices.co.uk,Active Luton,SessionSeries,
feed,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses,ERROR_HTTP_403,0.15,openactivedatacatalog.legendonlineservices.co.uk,Active Luton,FacilityUse,
feed,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events,COMPLETE,0.23,openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,
feed,https://activeluton-openactive.legendonlineservices.co.uk/api/facility-uses/events?afterTimestamp=2555563&afterId=414299,COMPLETE,0.13,openactivedatacatalog.legendonlineservices.co.uk,Active Luton,Slot,
site,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/OpenActive,COMPLETE,,openactivedatacatalog.legendonlineservices.co.uk,,,3
feed,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions,COMPLETE,0.16,openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,
feed,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/sessions?afterTimestamp=665220&afterId=140194,ERROR_HTTP_403,0.08,openactivedatacatalog.legendonlineservices.co.uk,,SessionSeries,
feed,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses,COMPLETE,0.15,openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,
feed,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses?afterTimestamp=648635&afterId=138,COMPLETE,0.13,openactivedatacatalog.legendonlineservices.co.uk,,FacilityUse,
feed,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events,COMPLETE,0.15,openactivedatacatalog.legendonlineservices.co.uk,,Slot,
feed,https://strouddistrictcouncil-openactive.legendonlineservices.co.uk/api/facility-uses/events?afterTimestamp=663023&afterId=153663,COMPLETE,0.37,openactivedatacatalog.legendonlineservices.co.uk,,Slot,
site,https://universityofbristol-openactive.legendonlineservices.co.uk/OpenActive,COMPLETE,,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,,3
feed,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions,COMPLETE,0.26,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,
feed,https://universityofbristol-openactive.legendonlineservices.co.uk/api/sessions?afterTimestamp=1497241&afterId=2658824,COMPLETE,0.34,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,SessionSeries,
feed,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses,COMPLETE,0.12,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,
feed,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses?afterTimestamp=1458010&afterId=1108,COMPLETE,0.1,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,FacilityUse,
feed,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses/events,COMPLETE,0.22,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,Slot,
feed,https://universityofbristol-openactive.legendonlineservices.co.uk/api/facility-uses/events?afterTimestamp=1496198&afterId=2871713,COMPLETE,0.24,openactivedatacatalog.legendonlineservices.co.uk,University of Bristol,Slot,
site,https://horizon-openactive.legendonlineservices.co.uk/OpenActive,ERROR_HTTP_403,,openactivedatacatalog.legendonlineservices.co.uk,,,0
site,https://celticleisure-openactive.legendonlineservices.co.uk/OpenActive,ERROR_HTTP_403,,openactivedatacatalog.legendonlineservices.co.uk,,,0
site,http://data.better.org.uk/,COMPLETE,,openactive.io,GLL,,1
site,https://better-admin.org.uk/api/openactive/better,COMPLETE,,openactive.io,Better,,4
feed,https://better-admin.org.uk/api/openactive/better/session-series,COMPLETE,1.67,openactive.io,Better,SessionSeries,
feed,https://better-admin.org.uk/api/openactive/better/session-series?afterTimestamp=1767347467&afterId=activity_recurrence_group%3A27286,COMPLETE,1.77,openactive.io,Better,SessionSeries,
feed,https://better-admin.org.uk/api/openactive/better/scheduled-sessions,COMPLETE,3.98,openactive.io,Better,ScheduledSession,
feed,https://better-admin.org.uk/api/openactive/better/scheduled-sessions?afterTimestamp=1757511609&afterId=activity%3A79957865,COMPLETE,0.56,openactive.io,Better,ScheduledSession,
feed,https://better-admin.org.uk/api/openactive/better/facility-uses,COMPLETE,1.26,openactive.io,Better,FacilityUse,
feed,https://better-admin.org.uk/api/openactive/better/facility-uses?afterTimestamp=1734713107&afterId=activity_recurrence_group%3A1659,COMPLETE,2.02,openactive.io,Better,FacilityUse,
feed,https://better-admin.org.uk/api/openactive/better/slots,COMPLETE,3.12,openactive.io,Better,Slot,
feed,https://better-admin.org.uk/api/openactive/better/slots?afterTimestamp=1674021795&afterId=activity%3A28840275,COMPLETE,0.58,openactive.io,Better,Slot,
site,https://data.bookwhen.com/,COMPLETE,,openactive.io,Bookwhen,,4
feed,https://bookwhen.com/api/openactive/courseinstances,COMPLETE,0.87,openactive.io,Bookwhen,CourseInstance,
feed,https://bookwhen.com/api/openactive/courseinstances?afterId=14ggimcxwcwr&afterTimestamp=1623087129,COMPLETE,0.46,openactive.io,Bookwhen,CourseInstance,
feed,https://bookwhen.com/api/openactive/scheduledsessions,COMPLETE,1.94,openactive.io,Bookwhen,ScheduledSession,
feed,https://bookwhen.com/api/openactive/scheduledsessions?afterId=ws4yx0aun4g0&afterTimestamp=1759341186,COMPLETE,0.84,openactive.io,Bookwhen,ScheduledSession,
feed,https://bookwhen.com/api/openactive/sessionseries,COMPLETE,1.45,openactive.io,Bookwhen,SessionSeries,
feed,https://bookwhen.com/api/openactive/sessionseries?afterId=14ggimcxwcwr&afterTimestamp=1623087129,COMPLETE,0.83,openactive.io,Bookwhen,SessionSeries,
site,http://data.letsride.co.uk/,COMPLETE,,openactive.io,British Cycling,,1
site,http://data.britishorienteering.org.uk/,COMPLETE,,openactive.io,British Orienteering,,1
site,http://data.britishtriathlon.org/,COMPLETE,,openactive.io,British Triathlon,,1
site,https://data.englandnetball.co.uk/,COMPLETE,,openactive.io,England Netball,,1
site,http://data.gomammoth.co.uk/,COMPLETE,,openactive.io,GO Mammoth,,1
site,https://lawntennisassociation.github.io/,COMPLETE,,openactive.io,Lawn Tennis Association,,1
site,https://www.goodgym.org/api/openactive/,COMPLETE,,openactive.io,Good Gym,,1
site,https://openactive.opensessions.io/,COMPLETE,,openactive.io,Open Sessions,,2
feed,https://opensessions.io/api/rpde/session-series,COMPLETE,1.18,openactive.io,Open Sessions,SessionSeries,
feed,https://opensessions.io/api/rpde/session-series?afterTimestamp=1761713850&afterId=3825,COMPLETE,1.33,openactive.io,Open Sessions,SessionSeries,
site,https://ourparks.org.uk/openactive,COMPLETE,,openactive.io,Our Parks,,1
site,https://playwaze.com/opendata/openactive,COMPLETE,,openactive.io,Playwaze,,4
feed,https://playwaze.com/feeds/scheduled-sessions,COMPLETE_HTML,2.19,openactive.io,Playwaze,ScheduledSession,
feed,https://playwaze.com/feeds/session-series,COMPLETE,0.2,openactive.io,Playwaze,SessionSeries,
feed,https://playwaze.com/feeds/session-series?afterTimestamp=1633615868559&afterId=frxnw2opd2,COMPLETE,0.25,openactive.io,Playwaze,SessionSeries,
site,https://data.runtogether.co.uk/,ERROR_NO_JSONLD,,openactive.io,,,0
site,https://sportstarta.github.io/,COMPLETE,,openactive.io,SportStarta.com,,1
site,https://openactive.upshot.org.uk/,COMPLETE,,openactive.io,Upshot,,1
site,https://opendata.exercise-anywhere.com/,COMPLETE,,openactive.io,Exercise Anywhere,,3
feed,https://opendata.exercise-anywhere.com/api/rpde/session-series,COMPLETE,0.09,openactive.io,Exercise Anywhere,SessionSeries,
feed,https://opendata.exercise-anywhere.com/api/rpde/session-series?afterTimestamp=1773743401&afterId=12658,COMPLETE,0.09,openactive.io,Exercise Anywhere,SessionSeries,
site,https://www.sportsuite.co.uk/odapikey/datasite,COMPLETE,,openactive.io,SportSuite,,1
feed,https://www.sportsuite.co.uk/api/cs-api/openactive,COMPLETE,4.58,openactive.io,SportSuite,SessionSeries,
feed,https://www.sportsuite.co.uk/api/cs-api/openactive?afterTimestamp=1775565248&afterId=546587,COMPLETE,3.33,openactive.io,SportSuite,SessionSeries,
site,https://goteamup.com/api/openactive/v1/,COMPLETE,,openactive.io,TeamUp,,3
feed,https://goteamup.com/api/openactive/v1/sessionseries,COMPLETE,3.08,openactive.io,TeamUp,SessionSeries,
feed,https://goteamup.com/api/openactive/v1/sessionseries?afterId=22007&afterTimestamp=1589197384,COMPLETE,2.94,openactive.io,TeamUp,SessionSeries,
feed,https://goteamup.com/api/openactive/v1/scheduledsessions,COMPLETE,6.3,openactive.io,TeamUp,ScheduledSession,
feed,https://goteamup.com/api/openactive/v1/scheduledsessions?afterId=90635339&afterTimestamp=1753882821,COMPLETE,7.97,openactive.io,TeamUp,ScheduledSession,
site,https://openactive.played.co/openactive/,COMPLETE,,openactive.io,Played,,4
feed,https://openactive.played.co/feeds/scheduled-sessions,COMPLETE,0.25,openactive.io,Played,ScheduledSession,
feed,https://openactive.played.co/feeds/scheduled-sessions?afterChangeNumber=10305651,COMPLETE,0.27,openactive.io,Played,ScheduledSession,
feed,https://openactive.played.co/feeds/session-series,COMPLETE,0.42,openactive.io,Played,SessionSeries,
feed,https://openactive.played.co/feeds/session-series?afterChangeNumber=10394576,COMPLETE,0.46,openactive.io,Played,SessionSeries,
feed,https://openactive.played.co/feeds/facility-uses,COMPLETE,0.23,openactive.io,Played,FacilityUse,
feed,https://openactive.played.co/feeds/facility-uses?afterChangeNumber=18243316,COMPLETE,0.11,openactive.io,Played,FacilityUse,
site,https://api.premiertennis.co.uk/openactive,COMPLETE,,openactive.io,Courtside Hubs CIC,,4
feed,https://api.premiertennis.co.uk/openactive/feed/session-series,COMPLETE,6.3,openactive.io,Courtside Hubs CIC,SessionSeries,
feed,https://api.premiertennis.co.uk/openactive/feed/session-series?afterTimestamp=1772460614&afterId=13032,COMPLETE,5.91,openactive.io,Courtside Hubs CIC,SessionSeries,
feed,https://api.premiertennis.co.uk/openactive/feed/scheduled-sessions,COMPLETE,0.43,openactive.io,Courtside Hubs CIC,ScheduledSession,
feed,https://api.premiertennis.co.uk/openactive/feed/scheduled-sessions?afterTimestamp=1768293432&afterId=126322,COMPLETE,0.42,openactive.io,Courtside Hubs CIC,ScheduledSession,
feed,https://api.premiertennis.co.uk/openactive/feed/facility-uses,COMPLETE,1.5,openactive.io,Courtside Hubs CIC,FacilityUse,
feed,https://api.premiertennis.co.uk/openactive/feed/facility-uses?afterTimestamp=1784101844&afterId=22,COMPLETE,0.28,openactive.io,Courtside Hubs CIC,FacilityUse,
feed,https://api.premiertennis.co.uk/openactive/feed/individual-facility-use-slots,COMPLETE,2.61,openactive.io,Courtside Hubs CIC,Slot,
feed,https://api.premiertennis.co.uk/openactive/feed/individual-facility-use-slots?afterTimestamp=1783533610&afterId=2189622,COMPLETE,2.81,openactive.io,Courtside Hubs CIC,Slot,
site,https://partners.playfootball.net/OpenActive/,COMPLETE,,openactive.io,PlayFootball,,2
feed,https://partners.playfootball.net/OpenActive/feeds/facility-uses,COMPLETE,0.21,openactive.io,PlayFootball,FacilityUse,
feed,https://partners.playfootball.net/OpenActive/feeds/facility-uses?afterTimestamp=638966025666647075&afterId=ven_000030-rbt_000059,COMPLETE,0.17,openactive.io,PlayFootball,FacilityUse,
site,https://api.findmyfacility.com/v1/openactive,COMPLETE,,openactive.io,Find My Facility,,2
feed,https://api.findmyfacility.com/v1/openactive/sessionSeries,TIMEOUT,45.06,openactive.io,Find My Facility,SessionSeries,
site,https://actihire.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Actihire,,2
feed,https://actihire.bookteq.com/api/open-active/facility-uses,COMPLETE,7.71,app.bookteq.com,Actihire,FacilityUse,
feed,https://actihire.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769004470691734&afterId=fb016a04-77ff-4fc4-abc3-98c8e7185162,COMPLETE,4.5,app.bookteq.com,Actihire,FacilityUse,
feed,https://actihire.bookteq.com/api/open-active/slots,COMPLETE,2.29,app.bookteq.com,Actihire,Slot,
feed,https://actihire.bookteq.com/api/open-active/slots?afterTimestamp=1783508016757091&afterId=440902cf-e6c2-5bf4-a988-e455742e4623,COMPLETE,2.37,app.bookteq.com,Actihire,Slot,
site,https://ajnstadium.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Brea Avalon LLP,,2
feed,https://ajnstadium.bookteq.com/api/open-active/facility-uses,COMPLETE,0.85,app.bookteq.com,Brea Avalon LLP,FacilityUse,
feed,https://ajnstadium.bookteq.com/api/open-active/facility-uses?afterTimestamp=1772211709134942&afterId=4eb7d255-7665-446f-b00f-708bedaeb91f,COMPLETE,0.56,app.bookteq.com,Brea Avalon LLP,FacilityUse,
feed,https://ajnstadium.bookteq.com/api/open-active/slots,COMPLETE,0.99,app.bookteq.com,Brea Avalon LLP,Slot,
feed,https://ajnstadium.bookteq.com/api/open-active/slots?afterTimestamp=1783637632333375&afterId=ffb0d91d-78cd-5a12-9601-db0793c36781,COMPLETE,0.99,app.bookteq.com,Brea Avalon LLP,Slot,
site,https://ajsports.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Playfinder,,2
feed,https://ajsports.bookteq.com/api/open-active/facility-uses,COMPLETE,0.63,app.bookteq.com,Playfinder,FacilityUse,
feed,https://ajsports.bookteq.com/api/open-active/slots,COMPLETE,0.49,app.bookteq.com,Playfinder,Slot,
site,https://anemoslimited.bookteq.com/api/open-active,ERROR_HTTP_404,,app.bookteq.com,,,0
site,https://appleby.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Appleby Frodingham Sports Club,,2
feed,https://appleby.bookteq.com/api/open-active/facility-uses,COMPLETE,0.8,app.bookteq.com,Appleby Frodingham Sports Club,FacilityUse,
feed,https://appleby.bookteq.com/api/open-active/facility-uses?afterTimestamp=1784109047249267&afterId=504ac51c-759a-4a52-8e9c-6a636bcb4434,COMPLETE,0.7,app.bookteq.com,Appleby Frodingham Sports Club,FacilityUse,
feed,https://appleby.bookteq.com/api/open-active/slots,COMPLETE,0.93,app.bookteq.com,Appleby Frodingham Sports Club,Slot,
feed,https://appleby.bookteq.com/api/open-active/slots?afterTimestamp=1783952048088102&afterId=ac80b5ea-1a0f-5c1e-91c3-efd18a5fb4cd,COMPLETE,1.06,app.bookteq.com,Appleby Frodingham Sports Club,Slot,
site,https://ashmoletrust.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Ashmole Trust,,2
feed,https://ashmoletrust.bookteq.com/api/open-active/facility-uses,COMPLETE,1.56,app.bookteq.com,Ashmole Trust,FacilityUse,
feed,https://ashmoletrust.bookteq.com/api/open-active/facility-uses?afterTimestamp=1783936602069488&afterId=da7d6be2-c2b3-408d-9bda-9b06bdbfa2df,COMPLETE,0.52,app.bookteq.com,Ashmole Trust,FacilityUse,
feed,https://ashmoletrust.bookteq.com/api/open-active/slots,COMPLETE,1.81,app.bookteq.com,Ashmole Trust,Slot,
feed,https://ashmoletrust.bookteq.com/api/open-active/slots?afterTimestamp=1783550645466656&afterId=a006e3a2-4857-5d68-8d37-30245d19ae39,COMPLETE,1.33,app.bookteq.com,Ashmole Trust,Slot,
site,https://awesomecic.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Awesome CIC,,2
feed,https://awesomecic.bookteq.com/api/open-active/facility-uses,COMPLETE,0.65,app.bookteq.com,Awesome CIC,FacilityUse,
feed,https://awesomecic.bookteq.com/api/open-active/facility-uses?afterTimestamp=1781772002885881&afterId=3ec89b06-c46b-4ca9-b05a-187e9645de2f,COMPLETE,0.55,app.bookteq.com,Awesome CIC,FacilityUse,
feed,https://awesomecic.bookteq.com/api/open-active/slots,COMPLETE,0.81,app.bookteq.com,Awesome CIC,Slot,
feed,https://awesomecic.bookteq.com/api/open-active/slots?afterTimestamp=1784127824878688&afterId=eaccf3a0-9b0d-5c88-a787-3edd0363d9e7,COMPLETE,0.7,app.bookteq.com,Awesome CIC,Slot,
site,https://bangorcitystadium.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Bangor City Stadium,,2
feed,https://bangorcitystadium.bookteq.com/api/open-active/facility-uses,COMPLETE,1.17,app.bookteq.com,Bangor City Stadium,FacilityUse,
feed,https://bangorcitystadium.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769004698070400&afterId=12da60eb-84a8-4478-bf4c-3c5d0aad9a8d,COMPLETE,0.49,app.bookteq.com,Bangor City Stadium,FacilityUse,
feed,https://bangorcitystadium.bookteq.com/api/open-active/slots,COMPLETE,0.84,app.bookteq.com,Bangor City Stadium,Slot,
feed,https://bangorcitystadium.bookteq.com/api/open-active/slots?afterTimestamp=1783810459029249&afterId=d0cf291e-617c-5a36-af1c-9abaeb8e89cc,COMPLETE,0.82,app.bookteq.com,Bangor City Stadium,Slot,
site,https://basingstokewellbeing.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Basingstoke Wellbeing,,2
feed,https://basingstokewellbeing.bookteq.com/api/open-active/facility-uses,COMPLETE,0.74,app.bookteq.com,Basingstoke Wellbeing,FacilityUse,
feed,https://basingstokewellbeing.bookteq.com/api/open-active/facility-uses?afterTimestamp=1739446860985286&afterId=101318ac-aa3f-4e72-963c-65a6625469bb,COMPLETE,0.52,app.bookteq.com,Basingstoke Wellbeing,FacilityUse,
feed,https://basingstokewellbeing.bookteq.com/api/open-active/slots,COMPLETE,0.6,app.bookteq.com,Basingstoke Wellbeing,Slot,
site,https://beaconsfieldtownfc.bookteq.com/api/open-active,ERROR_HTTP_404,,app.bookteq.com,,,0
site,https://bedfordtownfootballclub.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Bedford Town Football Club,,2
feed,https://bedfordtownfootballclub.bookteq.com/api/open-active/facility-uses,COMPLETE,0.73,app.bookteq.com,Bedford Town Football Club,FacilityUse,
feed,https://bedfordtownfootballclub.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769004773837254&afterId=5d80ca27-573e-40e8-87c4-44584c366f77,COMPLETE,0.51,app.bookteq.com,Bedford Town Football Club,FacilityUse,
feed,https://bedfordtownfootballclub.bookteq.com/api/open-active/slots,COMPLETE,1.23,app.bookteq.com,Bedford Town Football Club,Slot,
feed,https://bedfordtownfootballclub.bookteq.com/api/open-active/slots?afterTimestamp=1783810440945770&afterId=c8dc8e0f-5be6-5d95-986b-5e3a52d44724,COMPLETE,0.94,app.bookteq.com,Bedford Town Football Club,Slot,
site,https://bishopchallonersportscentre.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Bishop Challoner Sports Centre,,2
feed,https://bishopchallonersportscentre.bookteq.com/api/open-active/facility-uses,COMPLETE,0.8,app.bookteq.com,Bishop Challoner Sports Centre,FacilityUse,
feed,https://bishopchallonersportscentre.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769004784495369&afterId=a912da12-078b-406a-83d5-514fce955f7a,COMPLETE,0.5,app.bookteq.com,Bishop Challoner Sports Centre,FacilityUse,
feed,https://bishopchallonersportscentre.bookteq.com/api/open-active/slots,COMPLETE,0.85,app.bookteq.com,Bishop Challoner Sports Centre,Slot,
feed,https://bishopchallonersportscentre.bookteq.com/api/open-active/slots?afterTimestamp=1783724052346179&afterId=87cae9f8-934b-5f68-ad29-6b47509a3569,COMPLETE,0.93,app.bookteq.com,Bishop Challoner Sports Centre,Slot,
site,https://blueflamessportingclublimited.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Blue Flames Sporting Club Limited,,2
feed,https://blueflamessportingclublimited.bookteq.com/api/open-active/facility-uses,COMPLETE,0.85,app.bookteq.com,Blue Flames Sporting Club Limited,FacilityUse,
feed,https://blueflamessportingclublimited.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769786965742897&afterId=d267686c-3d6e-4120-a22b-6ce5a15d4513,COMPLETE,0.5,app.bookteq.com,Blue Flames Sporting Club Limited,FacilityUse,
feed,https://blueflamessportingclublimited.bookteq.com/api/open-active/slots,COMPLETE,0.84,app.bookteq.com,Blue Flames Sporting Club Limited,Slot,
feed,https://blueflamessportingclublimited.bookteq.com/api/open-active/slots?afterTimestamp=1783551232679512&afterId=fe0080e3-6628-5595-86f1-46a43ebdea02,COMPLETE,0.94,app.bookteq.com,Blue Flames Sporting Club Limited,Slot,
site,https://bolderacademy.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Bolder Academy,,2
feed,https://bolderacademy.bookteq.com/api/open-active/facility-uses,COMPLETE,0.98,app.bookteq.com,Bolder Academy,FacilityUse,
feed,https://bolderacademy.bookteq.com/api/open-active/facility-uses?afterTimestamp=1781431657086733&afterId=da77f65d-9364-4f89-889e-c1fa31fafa20,COMPLETE,0.61,app.bookteq.com,Bolder Academy,FacilityUse,
feed,https://bolderacademy.bookteq.com/api/open-active/slots,COMPLETE,1.54,app.bookteq.com,Bolder Academy,Slot,
feed,https://bolderacademy.bookteq.com/api/open-active/slots?afterTimestamp=1783724034165199&afterId=d0aab36a-8647-50d1-99a9-0fa6c46d7695,COMPLETE,1.0,app.bookteq.com,Bolder Academy,Slot,
site,https://broughtontowncouncil.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Broughton Town Council ,,2
feed,https://broughtontowncouncil.bookteq.com/api/open-active/facility-uses,COMPLETE,0.92,app.bookteq.com,Broughton Town Council ,FacilityUse,
feed,https://broughtontowncouncil.bookteq.com/api/open-active/facility-uses?afterTimestamp=1783955540855463&afterId=3a1ffe5c-0569-4080-a31a-c8d56753fbb9,COMPLETE,0.5,app.bookteq.com,Broughton Town Council ,FacilityUse,
feed,https://broughtontowncouncil.bookteq.com/api/open-active/slots,COMPLETE,1.09,app.bookteq.com,Broughton Town Council ,Slot,
feed,https://broughtontowncouncil.bookteq.com/api/open-active/slots?afterTimestamp=1783551224607835&afterId=8fb14273-89b5-500b-82ed-ebe4624c1899,COMPLETE,1.29,app.bookteq.com,Broughton Town Council ,Slot,
site,https://bryntegschool.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Brynteg School,,2
feed,https://bryntegschool.bookteq.com/api/open-active/facility-uses,COMPLETE,1.14,app.bookteq.com,Brynteg School,FacilityUse,
feed,https://bryntegschool.bookteq.com/api/open-active/facility-uses?afterTimestamp=1781000523871009&afterId=76aabd46-46ca-4a06-b09f-5b90e1229c3c,COMPLETE,0.76,app.bookteq.com,Brynteg School,FacilityUse,
feed,https://bryntegschool.bookteq.com/api/open-active/slots,COMPLETE,1.27,app.bookteq.com,Brynteg School,Slot,
feed,https://bryntegschool.bookteq.com/api/open-active/slots?afterTimestamp=1783724053692740&afterId=80282b77-bf47-500b-a46f-b33f4a0957a0,COMPLETE,0.94,app.bookteq.com,Brynteg School,Slot,
site,https://chauncyschool.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Chauncy School,,2
feed,https://chauncyschool.bookteq.com/api/open-active/facility-uses,COMPLETE,0.82,app.bookteq.com,Chauncy School,FacilityUse,
feed,https://chauncyschool.bookteq.com/api/open-active/facility-uses?afterTimestamp=1772108108399389&afterId=643c7a81-f208-4c34-ae61-aea63f16fbe7,COMPLETE,0.5,app.bookteq.com,Chauncy School,FacilityUse,
feed,https://chauncyschool.bookteq.com/api/open-active/slots,COMPLETE,0.88,app.bookteq.com,Chauncy School,Slot,
feed,https://chauncyschool.bookteq.com/api/open-active/slots?afterTimestamp=1783724016920405&afterId=7e4a69ad-df52-5cc4-baba-1f8707a7cfe9,COMPLETE,1.05,app.bookteq.com,Chauncy School,Slot,
site,https://coramsfields.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Coram's Fields,,2
feed,https://coramsfields.bookteq.com/api/open-active/facility-uses,COMPLETE,0.79,app.bookteq.com,Coram's Fields,FacilityUse,
feed,https://coramsfields.bookteq.com/api/open-active/facility-uses?afterTimestamp=1769004924517686&afterId=ccb5e7d9-c06f-4522-aeaa-40cfc8182d87,COMPLETE,0.62,app.bookteq.com,Coram's Fields,FacilityUse,
feed,https://coramsfields.bookteq.com/api/open-active/slots,COMPLETE,0.79,app.bookteq.com,Coram's Fields,Slot,
feed,https://coramsfields.bookteq.com/api/open-active/slots?afterTimestamp=1784127830604670&afterId=eada672b-d068-5f41-8a10-7da66ea7511c,COMPLETE,0.56,app.bookteq.com,Coram's Fields,Slot,
site,https://coramsfieldsindoorspaces.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Coram's Fields,,2
feed,https://coramsfieldsindoorspaces.bookteq.com/api/open-active/facility-uses,COMPLETE,0.71,app.bookteq.com,Coram's Fields,FacilityUse,
feed,https://coramsfieldsindoorspaces.bookteq.com/api/open-active/facility-uses?afterTimestamp=1781092488946393&afterId=748b7aa4-b315-498d-a128-70cf99d55763,COMPLETE,0.55,app.bookteq.com,Coram's Fields,FacilityUse,
feed,https://coramsfieldsindoorspaces.bookteq.com/api/open-active/slots,COMPLETE,1.03,app.bookteq.com,Coram's Fields,Slot,
feed,https://coramsfieldsindoorspaces.bookteq.com/api/open-active/slots?afterTimestamp=1783932517064290&afterId=5cfe0473-7f1c-5f3e-a8b9-cae37f084afb,COMPLETE,1.18,app.bookteq.com,Coram's Fields,Slot,
site,https://danburyparishcouncil.bookteq.com/api/open-active,COMPLETE,,app.bookteq.com,Danbury Parish Council,,2
feed,https://danburyparishcouncil.bookteq.com/api/open-active/facility-uses,COMPLETE,0.84,app.bookteq.com,Danbury Parish Council,FacilityUse,
feed,https://danburyparishcouncil.bookteq.com/api/open-active/facility-uses?afterTimestamp=1783676307921750&afterId=b3f7a7b0-60b4-4dce-a392-f21a94123b4c,COMPLETE,0.54,app.bookteq.com,Danbury Parish Council,FacilityUse,
